transaction_id,user_id,timestamp,amount,merchant_category,location,device_id,transaction_type,avg_user_amount,transaction_frequency,time_since_last_txn,is_foreign_transaction,is_high_risk_merchant,fraud_label
T10695,U1853,2026-03-12 04:51:37.303203,2452,travel,India,D18,debit,1102,11,46,0,0,0
T10696,U1136,2026-04-03 16:11:37.303218,174,electronics,UAE,D31,credit,376,17,103,1,1,0
T10697,U1192,2026-03-24 23:41:37.303228,757,food,USA,D9,debit,1374,14,37,1,0,1
T10698,U1935,2026-03-12 00:33:37.303238,555,subscriptions,Canada,D35,debit,1325,7,88,0,0,0
T10699,U1343,2026-03-04 18:21:37.303247,544,jewelry,India,D29,debit,1706,18,52,1,1,0
T10700,U1850,2026-03-14 14:47:37.303264,3385,electronics,USA,D19,credit,1868,15,59,1,1,0
T10701,U1083,2026-03-05 13:39:37.303274,1155,travel,Germany,D28,debit,906,16,49,1,0,1
T10702,U1226,2026-03-18 14:12:37.303292,1253,jewelry,India,D18,debit,498,18,39,0,1,0
T10703,U1412,2026-03-21 18:28:37.303301,2939,jewelry,UK,D38,debit,1454,11,67,0,1,0
T10704,U1301,2026-03-26 16:49:37.303310,1886,electronics,Canada,D32,credit,776,11,95,0,1,0
T10705,U1027,2026-03-01 23:13:37.303319,2126,travel,UK,D38,credit,1663,10,84,1,0,0
T10706,U1122,2026-03-19 03:07:37.303329,1086,food,Germany,D6,credit,1030,9,7,1,0,0
T10707,U1654,2026-03-15 03:32:37.303338,839,luxury,India,D27,debit,1928,7,96,1,1,0
T10708,U1030,2026-03-10 14:27:37.303348,1820,luxury,Canada,D26,debit,1388,1,5,0,1,0
T10709,U1752,2026-03-16 16:22:37.303357,1102,subscriptions,USA,D24,debit,681,11,30,1,0,0
T10710,U1725,2026-03-03 16:53:37.303367,1432,travel,Germany,D6,credit,621,1,55,0,0,0
T10711,U1694,2026-04-03 22:15:37.303376,1200,luxury,Canada,D50,debit,853,2,97,0,1,0
T10712,U1422,2026-03-09 18:20:37.303385,827,subscriptions,India,D3,debit,1991,14,12,1,0,1
T10713,U1556,2026-03-29 11:34:37.303394,156,luxury,India,D26,debit,146,8,41,1,1,0
T10714,U1939,2026-03-30 06:56:37.303405,2093,electronics,Canada,D44,credit,1706,17,7,1,1,0
T10715,U1394,2026-03-06 08:43:37.303413,2513,travel,Germany,D30,debit,1192,20,71,0,0,0
T10716,U1758,2026-04-02 04:55:37.303423,109,groceries,UK,D26,debit,506,9,103,1,0,0
T10717,U1450,2026-03-12 06:41:37.303432,1419,luxury,Germany,D21,debit,739,14,36,0,1,0
T10718,U1396,2026-03-20 09:23:37.303441,2310,travel,USA,D43,credit,1131,19,43,0,0,0
T10719,U1365,2026-03-05 06:52:37.303450,413,luxury,Canada,D31,credit,1127,8,80,1,1,0
T10720,U1895,2026-03-17 03:51:37.303459,488,luxury,Germany,D19,debit,136,16,111,0,1,1
T10721,U1204,2026-04-01 22:50:37.303473,1531,jewelry,Canada,D50,credit,1255,3,50,0,1,0
T10722,U1238,2026-03-05 20:52:37.303483,1463,subscriptions,Germany,D42,debit,958,7,9,1,0,0
T10723,U1132,2026-04-02 02:02:37.303492,409,food,Germany,D40,credit,976,20,7,1,0,0
T10724,U1830,2026-03-21 01:18:37.303505,2174,subscriptions,UAE,D34,credit,1818,18,119,1,0,0
T10725,U1472,2026-03-31 18:43:37.303516,803,jewelry,USA,D36,credit,447,3,26,1,1,1
T10726,U1954,2026-03-22 13:35:37.303525,440,luxury,India,D24,debit,345,13,100,1,1,1
T10727,U1160,2026-04-02 20:58:37.303534,338,groceries,UK,D15,credit,1141,10,82,1,0,0
T10728,U1792,2026-03-08 16:44:37.303544,651,jewelry,Canada,D20,credit,864,8,39,0,1,0
T10729,U1674,2026-03-28 11:01:37.303552,2431,subscriptions,India,D49,credit,1456,13,20,0,0,0
T10730,U1580,2026-03-28 01:52:37.303566,1729,subscriptions,UAE,D11,debit,1188,20,103,0,0,0
T10731,U1172,2026-03-20 02:43:37.303579,479,groceries,UK,D27,credit,425,4,110,1,0,0
T10732,U1044,2026-03-22 05:56:37.303589,1231,subscriptions,India,D25,credit,1436,5,84,0,0,0
T10733,U1749,2026-03-23 17:24:37.303599,966,groceries,UK,D43,credit,713,10,52,0,0,0
T10734,U1098,2026-03-06 12:34:37.303608,903,groceries,Germany,D13,debit,1534,17,52,1,0,1
T10735,U1214,2026-03-16 16:40:37.303617,822,groceries,Canada,D35,credit,751,1,8,0,0,0
T10736,U1806,2026-03-18 07:37:37.303627,585,jewelry,UAE,D25,debit,1660,20,62,0,1,0
T10737,U1644,2026-03-30 02:18:37.303636,172,electronics,USA,D18,debit,160,10,83,0,1,0
T10738,U1211,2026-03-22 11:33:37.303645,954,travel,UK,D42,debit,1518,17,109,0,0,0
T10739,U1230,2026-03-17 21:33:37.303655,236,travel,Germany,D29,credit,1266,9,101,1,0,0
T10740,U1994,2026-03-21 13:49:37.303665,2493,travel,USA,D5,debit,1721,11,51,0,0,0
T10741,U1289,2026-03-16 10:47:37.303674,2172,groceries,India,D26,debit,1353,17,26,1,0,1
T10742,U1617,2026-03-16 09:31:37.303684,894,groceries,Germany,D41,debit,1233,6,22,1,0,0
T10743,U1161,2026-03-13 05:25:37.303700,1405,jewelry,Germany,D45,credit,1668,3,24,0,1,0
T10744,U1491,2026-04-03 04:55:37.303710,3209,food,USA,D8,credit,1586,8,90,1,0,0
T10745,U1791,2026-03-14 03:09:37.303720,3618,food,UK,D9,credit,1855,15,86,1,0,0
T10746,U1366,2026-03-21 05:24:37.303729,1268,food,USA,D29,credit,1537,7,39,0,0,0
T10747,U1667,2026-03-19 19:10:37.303743,221,jewelry,USA,D42,credit,802,17,55,1,1,0
T10748,U1802,2026-03-27 18:02:37.303753,3253,subscriptions,India,D26,credit,1961,16,97,1,0,1
T10749,U1054,2026-03-03 18:34:37.303763,1938,subscriptions,UAE,D29,credit,1800,14,68,0,0,0
T10750,U1077,2026-03-10 09:57:37.303773,83,electronics,India,D1,debit,1758,10,40,1,1,0
T10751,U1823,2026-03-14 15:07:37.303782,33,subscriptions,Germany,D28,debit,478,6,37,0,0,0
T10752,U1859,2026-03-11 16:27:37.303792,1933,groceries,USA,D13,credit,1594,7,84,0,0,0
T10753,U1710,2026-03-02 13:50:37.303801,2935,luxury,UK,D19,debit,1340,4,108,1,1,0
T10754,U1049,2026-03-28 06:09:37.303810,1731,electronics,Canada,D5,credit,1767,10,118,0,1,1
T10755,U1593,2026-03-05 17:03:37.303820,174,jewelry,UK,D11,credit,147,16,4,0,1,0
T10756,U1393,2026-03-01 00:42:37.303830,1836,electronics,India,D5,debit,1018,19,26,0,1,0
T10757,U1834,2026-03-18 05:49:37.303839,459,electronics,USA,D23,credit,471,13,94,1,1,0
T10758,U1707,2026-03-31 03:23:37.303849,150,electronics,UK,D6,credit,982,11,97,1,1,1
T10759,U1451,2026-03-03 05:11:37.303858,1562,luxury,USA,D13,credit,1230,3,2,0,1,0
T10760,U1872,2026-03-13 18:28:37.303868,442,luxury,UK,D7,credit,262,17,34,1,1,0
T10761,U1007,2026-04-03 18:23:37.303877,1240,travel,Canada,D14,credit,530,14,56,1,0,0
T10762,U1170,2026-03-23 12:59:37.303886,356,electronics,India,D28,debit,775,17,80,1,1,0
T10763,U1592,2026-03-05 15:56:37.303896,490,electronics,Canada,D15,credit,1500,7,47,0,1,0
T10764,U1041,2026-03-24 03:24:37.303910,285,food,Canada,D45,debit,713,5,78,0,0,0
T10765,U1742,2026-03-15 19:30:37.303920,791,groceries,Canada,D3,credit,587,15,55,1,0,0
T10766,U1701,2026-04-02 02:41:37.303930,764,travel,UK,D14,credit,1558,7,96,0,0,0
T10767,U1222,2026-03-28 23:40:37.303943,1520,subscriptions,UK,D19,debit,744,5,99,1,0,0
T10768,U1257,2026-03-21 10:46:37.303953,647,electronics,Germany,D23,debit,1204,8,52,0,1,0
T10769,U1075,2026-03-03 16:03:37.304005,2079,groceries,UAE,D4,debit,1411,10,28,1,0,0
T10770,U1689,2026-03-13 08:12:37.304026,162,food,UAE,D24,credit,171,2,61,0,0,0
T10771,U1120,2026-04-04 08:20:37.304037,1993,subscriptions,Germany,D39,credit,1341,5,49,1,0,0
T10772,U1490,2026-03-14 22:58:37.304047,295,food,Germany,D9,debit,1701,2,9,0,0,0
T10773,U1394,2026-03-06 12:05:37.304057,816,jewelry,UK,D8,debit,1146,17,20,1,1,1
T10774,U1518,2026-03-20 04:19:37.304067,3467,food,UAE,D36,credit,1932,10,29,0,0,0
T10775,U1203,2026-03-13 07:33:37.304077,1341,travel,India,D19,credit,794,1,48,1,0,0
T10776,U1831,2026-03-16 02:55:37.304087,990,luxury,Canada,D29,debit,718,19,115,1,1,1
T10777,U1790,2026-03-02 12:57:37.304096,2156,food,Canada,D11,debit,1497,8,29,1,0,1
T10778,U1253,2026-03-19 04:49:37.304106,254,subscriptions,UK,D47,credit,1566,2,86,0,0,0
T10779,U1257,2026-03-27 22:33:37.304115,1510,jewelry,USA,D48,debit,1149,14,11,1,1,1
T10780,U1460,2026-03-12 06:36:37.304130,1238,luxury,Canada,D30,credit,850,19,115,1,1,1
T10781,U1845,2026-03-07 14:33:37.304141,2589,luxury,UK,D10,debit,1708,10,89,1,1,1
T10782,U1649,2026-04-04 10:28:37.304151,83,groceries,Germany,D17,debit,1021,2,72,0,0,0
T10783,U1912,2026-03-31 10:45:37.304160,3108,subscriptions,USA,D14,credit,1789,2,14,0,0,0
T10784,U1357,2026-04-04 01:20:37.304176,1772,jewelry,Canada,D28,debit,1202,6,87,1,1,0
T10785,U1792,2026-03-26 02:33:37.304193,84,jewelry,Germany,D17,debit,443,2,22,0,1,0
T10786,U1540,2026-03-03 16:50:37.304204,1551,groceries,Canada,D19,credit,593,18,4,1,0,0
T10787,U1649,2026-03-24 14:23:37.304213,606,groceries,UK,D33,credit,441,17,76,1,0,0
T10788,U1592,2026-04-02 13:54:37.304245,2509,subscriptions,UK,D12,credit,1989,11,93,1,0,1
T10789,U1035,2026-03-15 17:50:37.304273,10,travel,Germany,D13,credit,125,7,20,1,0,1
T10790,U1718,2026-03-19 06:24:37.304305,1946,subscriptions,Germany,D48,credit,795,15,66,0,0,0
T10791,U1528,2026-03-16 18:57:37.304328,1121,food,USA,D5,credit,1473,20,5,1,0,1
T10792,U1088,2026-03-10 00:10:37.304338,3722,food,Canada,D9,credit,1730,4,108,1,0,1
T10793,U1434,2026-03-14 16:09:37.304347,676,groceries,UAE,D26,credit,326,3,72,0,0,1
T10794,U1509,2026-03-18 10:56:37.304358,1230,groceries,UK,D1,credit,584,11,56,0,0,0
T10795,U1262,2026-03-05 18:11:37.304367,416,luxury,India,D12,debit,579,1,86,0,1,0
T10796,U1557,2026-03-05 12:55:37.304376,724,subscriptions,UK,D16,credit,485,2,88,0,0,0
T10797,U1652,2026-03-04 17:59:37.304385,1085,food,USA,D12,debit,1651,12,76,1,0,0
T10798,U1488,2026-03-12 05:01:37.304395,1832,food,USA,D36,debit,1509,20,78,1,0,0
T10799,U1586,2026-03-09 11:25:37.304403,1798,electronics,UAE,D30,credit,951,1,70,1,1,1
T10800,U1481,2026-03-21 05:34:37.304444,850,electronics,Germany,D37,debit,1865,7,72,1,1,1
T10801,U1969,2026-03-13 19:01:37.304453,1500,luxury,Canada,D7,credit,1422,1,95,0,1,0
T10802,U1160,2026-03-20 18:38:37.304463,765,luxury,UAE,D15,debit,1239,12,114,1,1,0
T10803,U1644,2026-03-15 17:28:37.304481,764,food,India,D8,debit,858,12,109,0,0,0
T10804,U1722,2026-03-19 16:11:37.304491,261,subscriptions,Germany,D34,debit,617,7,84,1,0,0
T10805,U1539,2026-03-04 14:36:37.304500,556,luxury,India,D22,debit,1997,10,13,1,1,0
T10806,U1587,2026-03-22 00:50:37.304510,2702,food,UK,D42,debit,1406,4,77,1,0,0
T10807,U1056,2026-03-27 09:01:37.304526,106,jewelry,Germany,D15,credit,1151,16,15,0,1,0
T10808,U1729,2026-03-14 08:47:37.304536,362,food,UAE,D31,debit,1810,13,27,0,0,0
T10809,U1381,2026-03-29 15:13:37.304545,623,food,USA,D17,debit,1133,20,25,0,0,0
T10810,U1000,2026-03-28 07:07:37.304554,1036,food,Canada,D19,debit,660,2,24,0,0,0
T10811,U1345,2026-03-06 07:55:37.304570,3129,travel,Canada,D41,debit,1324,19,37,1,0,1
T10812,U1045,2026-03-08 07:43:37.304580,862,groceries,UAE,D3,debit,823,11,68,0,0,0
T10813,U1452,2026-03-21 21:38:37.304590,89,jewelry,India,D17,debit,296,6,38,0,1,0
T10814,U1119,2026-04-01 02:54:37.304600,1428,groceries,India,D2,debit,822,18,67,0,0,0
T10815,U1650,2026-03-23 15:22:37.304609,653,electronics,UAE,D39,debit,442,5,6,1,1,1
T10816,U1594,2026-03-10 08:52:37.304618,1920,groceries,Canada,D32,debit,1663,14,117,0,0,0
T10817,U1110,2026-03-14 20:35:37.304627,1713,food,Canada,D25,debit,1577,6,43,1,0,1
T10818,U1519,2026-04-01 21:37:37.304637,242,subscriptions,UK,D49,debit,1726,2,33,1,0,0
T10819,U1529,2026-04-02 06:05:37.304705,257,jewelry,Canada,D36,credit,204,4,24,1,1,0
T10820,U1296,2026-03-22 11:59:37.304723,2496,travel,USA,D11,credit,1996,15,30,1,0,0
T10821,U1552,2026-03-24 14:21:37.304733,894,luxury,India,D50,debit,1293,13,108,0,1,0
T10822,U1278,2026-03-15 12:45:37.304743,1142,food,India,D46,credit,1211,12,119,0,0,0
T10823,U1884,2026-03-15 20:40:37.304752,408,travel,India,D38,debit,689,16,26,1,0,1
T10824,U1116,2026-03-14 05:31:37.304762,181,electronics,Germany,D38,credit,384,3,7,1,1,0
T10825,U1671,2026-03-02 09:14:37.304772,97,groceries,Canada,D17,debit,484,20,57,1,0,0
T10826,U1624,2026-03-24 23:49:37.304783,1246,groceries,Germany,D23,debit,1221,16,63,1,0,0
T10827,U1816,2026-03-02 00:21:37.304791,1106,subscriptions,Germany,D21,credit,861,5,28,1,0,1
T10828,U1225,2026-03-05 14:44:37.304810,1197,groceries,Canada,D21,debit,1645,5,12,1,0,1
T10829,U1573,2026-03-18 20:18:37.304820,445,groceries,USA,D29,debit,393,20,5,0,0,0
T10830,U1305,2026-03-28 13:51:37.304830,1838,electronics,Germany,D33,debit,1784,20,62,0,1,0
T10831,U1054,2026-03-13 02:12:37.304839,577,luxury,UK,D15,debit,269,18,57,1,1,1
T10832,U1916,2026-03-04 16:18:37.304849,1482,jewelry,UK,D18,credit,1346,20,113,0,1,0
T10833,U1057,2026-03-08 22:38:37.304858,2495,travel,UK,D38,debit,1962,14,107,1,0,0
T10834,U1967,2026-03-24 22:44:37.304867,170,jewelry,UAE,D41,debit,514,5,40,0,1,0
T10835,U1933,2026-03-17 14:13:37.304880,525,electronics,UAE,D12,credit,330,7,26,1,1,1
T10836,U1709,2026-03-12 15:09:37.304890,2596,groceries,USA,D1,credit,1251,10,6,0,0,0
T10837,U1691,2026-03-04 12:19:37.304899,1775,jewelry,Canada,D39,credit,1252,4,4,1,1,0
T10838,U1205,2026-03-04 10:38:37.304909,91,jewelry,UAE,D12,debit,1711,19,71,0,1,0
T10839,U1926,2026-03-12 22:23:37.304918,1370,food,India,D47,credit,1871,10,86,0,0,0
T10840,U1172,2026-03-29 23:09:37.304934,1361,food,USA,D40,credit,565,2,15,1,0,0
T10841,U1326,2026-03-14 10:50:37.304943,1800,luxury,India,D41,credit,1246,5,110,0,1,0
T10842,U1835,2026-03-11 17:19:37.304953,3715,travel,UK,D1,credit,1434,20,4,0,0,0
T10843,U1546,2026-03-19 17:30:37.304962,1018,jewelry,UK,D14,credit,1354,6,105,1,1,1
T10844,U1198,2026-03-25 13:03:37.304972,162,food,India,D14,debit,1581,8,22,1,0,0
T10845,U1675,2026-03-19 11:57:37.304982,224,jewelry,UK,D4,debit,359,16,23,1,1,1
T10846,U1705,2026-03-13 09:57:37.304991,2064,groceries,USA,D41,debit,1151,1,39,0,0,0
T10847,U1941,2026-03-23 10:54:37.305000,2468,subscriptions,UAE,D36,debit,1655,12,94,1,0,0
T10848,U1079,2026-03-05 07:52:37.305011,4114,groceries,UK,D32,debit,1521,6,28,0,0,0
T10849,U1721,2026-03-31 13:24:37.305024,483,travel,Canada,D48,debit,931,2,3,0,0,0
T10850,U1842,2026-04-04 11:03:37.305037,246,electronics,UAE,D27,credit,737,11,32,0,1,0
T10851,U1242,2026-03-08 01:30:37.305046,206,luxury,USA,D4,credit,911,8,110,0,1,0
T10852,U1695,2026-03-02 13:25:37.305056,2264,jewelry,India,D23,debit,1681,5,73,0,1,0
T10853,U1454,2026-03-13 05:15:37.305065,3479,groceries,UAE,D34,credit,1947,7,56,1,0,1
T10854,U1735,2026-03-29 14:05:37.305074,1674,electronics,India,D16,debit,689,5,117,0,1,0
T10855,U1789,2026-03-19 08:15:37.305084,317,electronics,UK,D7,debit,390,14,42,1,1,1
T10856,U1894,2026-03-09 20:56:37.305093,1331,travel,USA,D30,debit,887,7,58,1,0,0
T10857,U1660,2026-04-01 20:03:37.305104,289,food,India,D10,debit,223,8,104,0,0,0
T10858,U1318,2026-03-11 20:37:37.305114,1575,subscriptions,Canada,D43,debit,1562,4,57,1,0,0
T10859,U1623,2026-03-25 12:20:37.305123,1020,travel,UAE,D33,debit,509,15,111,0,0,0
T10860,U1523,2026-03-28 04:59:37.305133,2124,luxury,Germany,D15,credit,1028,2,22,0,1,0
T10861,U1528,2026-03-18 11:52:37.305142,276,luxury,USA,D13,debit,1033,7,85,1,1,1
T10862,U1497,2026-03-29 04:00:37.305151,836,travel,India,D7,credit,1268,17,111,0,0,0
T10863,U1699,2026-03-11 15:19:37.305161,95,luxury,UK,D2,credit,387,14,20,1,1,0
T10864,U1923,2026-03-18 09:27:37.305170,4179,electronics,Germany,D4,debit,1623,18,65,1,1,0
T10865,U1970,2026-03-30 03:21:37.305179,578,food,India,D21,credit,931,12,60,0,0,0
T10866,U1070,2026-03-25 18:05:37.305188,618,electronics,Canada,D28,debit,348,20,6,1,1,1
T10867,U1447,2026-03-11 21:31:37.305197,2620,subscriptions,UAE,D7,credit,1761,20,83,1,0,0
T10868,U1802,2026-03-25 18:16:37.305207,2721,jewelry,USA,D2,debit,1463,8,39,0,1,0
T10869,U1211,2026-03-22 18:03:37.305216,178,travel,Germany,D50,credit,951,18,106,0,0,0
T10870,U1215,2026-04-02 02:39:37.305226,1732,subscriptions,Germany,D24,credit,1307,18,8,1,0,0
T10871,U1507,2026-04-02 03:18:37.305243,42,travel,UK,D37,credit,115,17,61,0,0,0
T10872,U1378,2026-03-12 17:49:37.305253,2176,subscriptions,UK,D35,debit,1769,14,50,0,0,0
T10873,U1155,2026-04-01 18:23:37.305262,468,subscriptions,Germany,D20,debit,463,18,14,0,0,0
T10874,U1845,2026-03-31 13:52:37.305272,1417,luxury,UK,D5,debit,790,6,103,1,1,1
T10875,U1722,2026-03-18 03:38:37.305289,448,luxury,Canada,D10,debit,269,11,10,0,1,0
T10876,U1633,2026-03-29 21:51:37.305299,2523,subscriptions,India,D3,debit,1028,13,13,1,0,0
T10877,U1110,2026-03-03 16:26:37.305313,438,subscriptions,UK,D39,credit,1493,19,43,1,0,1
T10878,U1484,2026-03-14 15:29:37.305323,401,luxury,USA,D23,debit,1520,20,72,1,1,0
T10879,U1822,2026-03-21 20:01:37.305332,3153,travel,USA,D48,credit,1811,17,112,1,0,1
T10880,U1019,2026-03-06 08:57:37.305355,1771,jewelry,USA,D42,debit,1584,7,8,1,1,0
T10881,U1062,2026-03-10 16:10:37.305375,2642,groceries,Germany,D39,debit,1275,14,53,0,0,0
T10882,U1009,2026-03-19 04:27:37.305396,417,groceries,UAE,D1,debit,603,17,25,1,0,0
T10883,U1772,2026-03-14 19:30:37.305419,3252,food,Germany,D49,credit,1724,6,51,1,0,0
T10884,U1207,2026-03-02 10:39:37.305430,276,food,Germany,D33,credit,198,7,55,1,0,0
T10885,U1008,2026-03-18 02:02:37.305440,10,jewelry,India,D42,debit,275,6,94,1,1,0
T10886,U1676,2026-03-20 12:02:37.305449,1576,luxury,USA,D41,debit,1111,14,85,0,1,0
T10887,U1022,2026-03-05 12:19:37.305458,1295,subscriptions,India,D14,credit,1571,20,17,0,0,0
T10888,U1560,2026-03-06 05:11:37.305467,1064,electronics,UK,D36,credit,1444,4,112,0,1,0
T10889,U1804,2026-03-31 19:03:37.305476,285,groceries,UAE,D19,debit,870,2,15,0,0,0
T10890,U1968,2026-03-25 21:07:37.305485,1574,travel,UAE,D13,credit,1102,16,104,1,0,0
T10891,U1713,2026-03-14 12:28:37.305497,1920,groceries,Canada,D10,credit,806,11,26,1,0,1
T10892,U1852,2026-03-18 12:27:37.305515,1655,travel,India,D49,debit,1119,3,35,1,0,0
T10893,U1722,2026-04-04 09:47:37.305525,770,luxury,UK,D50,credit,632,9,23,0,1,0
T10894,U1449,2026-03-12 16:33:37.305534,2071,travel,Canada,D1,debit,1260,1,54,0,0,0
T10895,U1791,2026-03-15 02:29:37.305543,427,luxury,Germany,D27,credit,292,3,100,0,1,0
T10896,U1031,2026-03-29 22:15:37.305553,215,groceries,UK,D18,debit,315,4,111,0,0,0
T10897,U1998,2026-03-28 21:11:37.305562,2425,groceries,UK,D11,credit,1125,11,86,1,0,1
T10898,U1424,2026-03-24 07:52:37.305572,725,travel,UK,D5,credit,683,20,56,0,0,0
T10899,U1027,2026-03-14 17:14:37.305582,3413,food,India,D3,credit,1950,11,69,0,0,0
T10900,U1055,2026-04-03 19:39:37.305592,60,travel,UAE,D22,debit,275,10,45,0,0,0
T10901,U1104,2026-03-22 07:54:37.305601,2490,electronics,Canada,D25,credit,1910,9,1,1,1,0
T10902,U1494,2026-03-11 00:07:37.305610,5116,jewelry,UK,D18,credit,1899,10,35,1,1,0
T10903,U1030,2026-03-21 15:42:37.305619,248,groceries,USA,D25,credit,972,10,3,1,0,1
T10904,U1655,2026-03-12 15:14:37.305629,1603,subscriptions,UAE,D43,credit,1420,1,50,0,0,0
T10905,U1628,2026-03-31 15:38:37.305638,82,electronics,UAE,D13,debit,1102,1,33,1,1,0
T10906,U1186,2026-03-19 14:55:37.305647,1919,jewelry,USA,D34,debit,1824,1,25,1,1,1
T10907,U1566,2026-03-02 18:42:37.305656,1860,electronics,India,D12,credit,901,15,30,1,1,0
T10908,U1933,2026-03-13 20:59:37.305666,795,subscriptions,India,D2,debit,708,15,33,1,0,1
T10909,U1668,2026-03-18 22:05:37.305675,479,subscriptions,Canada,D27,debit,284,10,36,1,0,0
T10910,U1236,2026-03-18 04:46:37.305685,2071,jewelry,Canada,D31,credit,908,4,100,1,1,1
T10911,U1521,2026-03-24 02:39:37.305694,826,jewelry,UAE,D7,debit,501,16,74,1,1,0
T10912,U1187,2026-03-10 16:36:37.305744,184,subscriptions,India,D10,credit,175,6,107,0,0,0
T10913,U1828,2026-03-04 18:36:37.305773,1112,jewelry,Germany,D26,credit,1329,12,25,1,1,0
T10914,U1483,2026-03-15 20:31:37.305787,263,luxury,Canada,D21,credit,458,17,114,1,1,0
T10915,U2000,2026-03-22 16:52:37.305796,3844,subscriptions,Germany,D42,debit,1506,5,86,0,0,0
T10916,U1946,2026-03-26 23:39:37.305808,206,luxury,UK,D34,debit,768,5,88,0,1,0
T10917,U1819,2026-04-04 00:42:37.305818,2282,travel,UK,D31,credit,1515,2,89,1,0,0
T10918,U1898,2026-03-09 21:53:37.305828,2198,electronics,Canada,D23,debit,1967,11,33,0,1,0
T10919,U1207,2026-03-05 07:27:37.305837,1270,luxury,India,D48,credit,1753,14,70,0,1,0
T10920,U1117,2026-03-06 13:28:37.305847,1968,electronics,India,D10,debit,837,3,34,1,1,0
T10921,U1152,2026-03-24 14:55:37.305856,74,luxury,India,D19,credit,454,16,4,1,1,1
T10922,U1401,2026-03-05 17:48:37.305866,1489,electronics,Canada,D12,credit,1426,5,28,1,1,0
T10923,U1444,2026-03-24 05:58:37.305875,431,groceries,UAE,D40,debit,637,16,72,0,0,0
T10924,U1860,2026-03-07 18:03:37.305885,81,groceries,India,D3,credit,446,15,82,1,0,1
T10925,U1998,2026-03-20 12:02:37.305898,664,electronics,Germany,D43,credit,423,6,107,0,1,0
T10926,U1593,2026-03-05 02:51:37.305908,81,groceries,USA,D36,credit,1179,12,82,1,0,0
T10927,U1800,2026-03-03 01:56:37.305917,1143,food,USA,D8,debit,1266,20,115,1,0,1
T10928,U1417,2026-03-13 00:39:37.305928,60,travel,USA,D10,debit,171,11,99,1,0,1
T10929,U1465,2026-03-24 16:30:37.305946,910,food,Germany,D50,credit,1667,8,103,1,0,1
T10930,U1984,2026-03-10 02:56:37.305957,4577,jewelry,Germany,D49,credit,1443,19,89,0,1,1
T10931,U1470,2026-03-22 01:24:37.305966,130,electronics,Germany,D14,debit,299,15,88,1,1,1
T10932,U1878,2026-03-06 19:50:37.305976,767,jewelry,Germany,D46,debit,618,2,73,1,1,0
T10933,U1157,2026-03-01 18:53:37.306022,747,subscriptions,USA,D33,credit,453,1,45,1,0,1
T10934,U1100,2026-03-08 04:38:37.306043,218,travel,Germany,D31,credit,223,15,55,0,0,0
T10935,U1890,2026-03-15 01:19:37.306068,10,groceries,Canada,D15,credit,198,3,100,0,0,0
T10936,U1604,2026-04-04 08:29:37.306079,552,groceries,UAE,D5,debit,477,14,88,0,0,0
T10937,U1139,2026-03-25 03:01:37.306089,767,food,UAE,D12,credit,1725,15,51,0,0,0
T10938,U1724,2026-03-31 09:06:37.306099,3458,luxury,Canada,D49,debit,1171,1,101,0,1,0
T10939,U1191,2026-03-21 19:07:37.306115,1259,subscriptions,UK,D1,credit,1093,5,33,1,0,1
T10940,U1886,2026-03-18 03:20:37.306125,1104,luxury,UK,D12,credit,1894,14,81,1,1,1
T10941,U1274,2026-03-26 15:41:37.306134,864,luxury,UK,D45,debit,1061,10,16,1,1,0
T10942,U1776,2026-03-21 23:24:37.306144,805,groceries,Germany,D39,credit,359,20,119,0,0,0
T10943,U1785,2026-03-07 09:57:37.306153,554,electronics,India,D9,credit,495,12,69,1,1,1
T10944,U1414,2026-03-29 09:44:37.306162,1255,luxury,Canada,D37,credit,1102,18,27,1,1,1
T10945,U1729,2026-03-29 20:57:37.306171,824,food,Canada,D8,debit,1778,3,22,1,0,0
T10946,U1507,2026-03-06 12:26:37.306182,1463,luxury,UK,D32,debit,1580,16,66,0,1,0
T10947,U1622,2026-03-29 16:46:37.306191,646,groceries,Germany,D29,debit,1300,9,12,1,0,0
T10948,U1987,2026-03-19 16:56:37.306201,6182,jewelry,UK,D15,credit,1830,7,81,1,1,1
T10949,U1361,2026-03-19 17:14:37.306214,1530,subscriptions,Germany,D7,credit,1492,2,38,0,0,0
T10950,U1905,2026-03-19 12:16:37.306233,1403,travel,India,D24,credit,720,1,117,1,0,0
T10951,U1232,2026-03-17 06:51:37.306242,621,jewelry,UK,D43,credit,376,13,61,0,1,0
T10952,U1583,2026-03-20 20:03:37.306251,2685,electronics,USA,D45,credit,1732,10,39,0,1,0
T10953,U1520,2026-03-01 03:56:37.306260,1362,electronics,UK,D24,credit,1049,2,1,1,1,0
T10954,U1346,2026-04-04 04:33:37.306269,2139,jewelry,USA,D26,debit,1910,12,102,0,1,0
T10955,U1604,2026-03-01 05:16:37.306279,1166,groceries,UK,D34,credit,1227,9,57,0,0,1
T10956,U1242,2026-03-23 13:55:37.306302,1318,subscriptions,UK,D15,debit,930,12,90,0,0,0
T10957,U1044,2026-03-06 09:24:37.306313,428,food,UK,D20,debit,337,15,92,1,0,0
T10958,U1597,2026-03-19 05:12:37.306322,304,luxury,UK,D26,credit,714,15,13,0,1,0
T10959,U1242,2026-04-02 14:39:37.306331,942,food,UAE,D39,credit,1188,19,88,1,0,0
